Order_ID,Order_Date,City,State,Category,Quantity,Unit_Price_INR,Discount,Sales_INR,Profit_INR,Payment_Method,Channel
IN104490,2024-02-14,Kolkata,West Bengal,Home & Kitchen,5,1745.09,0.1,7852.9,2355.87,UPI,Online
IN104491,2025-02-10,Mumbai,Maharashtra,Electronics,3,2373.34,0.2,5696.02,1367.04,UPI,Online
IN104492,2025-11-24,Jaipur,Rajasthan,Beauty,3,799.7,0.0,2399.1,767.71,UPI,Online
IN104493,2025-04-23,Ahmedabad,Gujarat,Electronics,3,3579.0,0.15,9126.45,2190.35,Debit Card,Store
IN104494,2025-10-17,Hyderabad,Telangana,Home & Kitchen,5,1604.8,0.1,7221.6,2166.48,Net Banking,Online
IN104495,2025-07-17,Lucknow,Uttar Pradesh,Beauty,2,773.79,0.25,1160.68,371.42,Debit Card,Store
IN104496,2025-09-09,Chennai,Tamil Nadu,Beauty,4,720.96,0.05,2739.65,876.69,UPI,Store
IN104497,2025-12-11,Delhi,Delhi,Home & Kitchen,4,1418.15,0.2,4538.08,1361.42,UPI,Store
IN104498,2024-12-02,Jaipur,Rajasthan,Clothing,5,1458.53,0.05,6928.02,1939.85,Credit Card,Online
IN104499,2024-05-27,Pune,Maharashtra,Clothing,5,1600.17,0.1,7200.76,2016.21,UPI,Online
IN104500,2025-09-06,Bengaluru,Karnataka,Clothing,1,1391.99,0.05,1322.39,370.27,UPI,Store
IN104501,2025-02-14,Kolkata,West Bengal,Electronics,2,2497.09,0.2,3995.34,958.88,Debit Card,Store
IN104502,2025-05-28,Jaipur,Rajasthan,Electronics,3,3587.33,0.0,10761.99,2582.88,Net Banking,Store
IN104503,2025-07-25,Bengaluru,Karnataka,Home & Kitchen,3,1911.83,0.2,4588.39,1376.52,Credit Card,Store
IN104504,2025-01-19,Delhi,Delhi,Grocery,4,616.09,0.1,2217.92,487.94,UPI,Online
IN104505,2025-04-26,Kolkata,West Bengal,Grocery,5,594.44,0.2,2377.76,523.11,Cash,Online
IN104506,2025-08-25,Kolkata,West Bengal,Beauty,2,737.14,0.05,1400.57,448.18,Debit Card,Online
IN104507,2024-04-10,Hyderabad,Telangana,Grocery,4,516.81,0.0,2067.24,454.79,Cash,Store
IN104508,2024-04-23,Jaipur,Rajasthan,Grocery,2,598.13,0.1,1076.63,236.86,UPI,Online
IN104509,2024-09-18,Ahmedabad,Gujarat,Home & Kitchen,5,1308.71,0.1,5889.2,1766.76,UPI,Store
IN104510,2025-02-25,Mumbai,Maharashtra,Electronics,3,3148.19,0.05,8972.34,2153.36,Net Banking,Store
IN104511,2024-02-23,Mumbai,Maharashtra,Clothing,1,1527.43,0.15,1298.32,363.53,UPI,Store
IN104512,2024-07-06,Chennai,Tamil Nadu,Beauty,2,1180.87,0.0,2361.74,755.76,Debit Card,Online
IN104513,2025-06-22,Pune,Maharashtra,Beauty,3,996.11,0.15,2540.08,812.83,UPI,Online
IN104514,2025-08-14,Bengaluru,Karnataka,Beauty,2,995.08,0.05,1890.65,605.01,Credit Card,Store
IN104515,2024-07-08,Jaipur,Rajasthan,Clothing,2,1320.72,0.0,2641.44,739.6,Cash,Online
IN104516,2025-08-25,Lucknow,Uttar Pradesh,Home & Kitchen,2,1415.98,0.25,2123.97,637.19,Credit Card,Online
IN104517,2025-06-30,Pune,Maharashtra,Electronics,5,3169.63,0.1,14263.34,3423.2,Cash,Online
IN104518,2024-02-27,Hyderabad,Telangana,Electronics,4,3485.25,0.15,11849.85,2843.96,Credit Card,Online
IN104519,2025-05-17,Kolkata,West Bengal,Clothing,2,1638.87,0.0,3277.74,917.77,Net Banking,Online
IN104520,2024-07-07,Ahmedabad,Gujarat,Grocery,5,804.02,0.0,4020.1,884.42,Credit Card,Store
IN104521,2025-07-01,Jaipur,Rajasthan,Clothing,1,1212.89,0.1,1091.6,305.65,UPI,Store
IN104522,2025-08-26,Pune,Maharashtra,Clothing,4,1199.51,0.05,4558.14,1276.28,UPI,Store
IN104523,2025-07-21,Pune,Maharashtra,Electronics,5,3415.82,0.0,17079.1,4098.98,Debit Card,Online
IN104524,2025-08-01,Ahmedabad,Gujarat,Grocery,1,694.14,0.0,694.14,152.71,Cash,Store
IN104525,2024-11-08,Chennai,Tamil Nadu,Home & Kitchen,4,1515.0,0.05,5757.0,1727.1,Credit Card,Store
IN104526,2024-06-17,Bengaluru,Karnataka,Grocery,5,703.21,0.05,3340.25,734.85,Credit Card,Store
IN104527,2024-05-10,Bengaluru,Karnataka,Electronics,1,2959.43,0.2,2367.54,568.21,Cash,Store
IN104528,2025-11-08,Pune,Maharashtra,Grocery,5,725.11,0.1,3263.0,717.86,Cash,Store
IN104529,2025-07-17,Delhi,Delhi,Grocery,1,577.97,0.15,491.27,108.08,Debit Card,Online
IN104530,2024-05-31,Pune,Maharashtra,Grocery,2,705.24,0.0,1410.48,310.31,Cash,Store
IN104531,2024-04-14,Pune,Maharashtra,Clothing,2,1679.16,0.2,2686.66,752.26,Credit Card,Online
IN104532,2025-01-01,Ahmedabad,Gujarat,Grocery,4,869.12,0.05,3302.66,726.59,UPI,Online
IN104533,2024-04-01,Kolkata,West Bengal,Beauty,1,1162.97,0.05,1104.82,353.54,UPI,Store
IN104534,2025-12-13,Ahmedabad,Gujarat,Electronics,2,3287.36,0.0,6574.72,1577.93,Net Banking,Online
IN104535,2025-12-31,Jaipur,Rajasthan,Clothing,4,1424.4,0.1,5127.84,1435.8,UPI,Online
IN104536,2025-03-07,Pune,Maharashtra,Clothing,3,1378.31,0.2,3307.94,926.22,UPI,Store
IN104537,2025-08-01,Bengaluru,Karnataka,Grocery,2,466.72,0.05,886.77,195.09,Net Banking,Store
IN104538,2025-11-11,Lucknow,Uttar Pradesh,Electronics,2,2585.19,0.25,3877.78,930.67,UPI,Online
IN104539,2024-10-31,Bengaluru,Karnataka,Electronics,5,2363.11,0.2,9452.44,2268.59,Cash,Store
IN104540,2024-01-28,Mumbai,Maharashtra,Clothing,3,1613.68,0.0,4841.04,1355.49,Cash,Online
IN104541,2024-10-14,Chennai,Tamil Nadu,Beauty,1,871.74,0.05,828.15,265.01,Net Banking,Online
IN104542,2024-12-20,Hyderabad,Telangana,Home & Kitchen,4,1334.61,0.25,4003.83,1201.15,UPI,Online
IN104543,2025-06-27,Jaipur,Rajasthan,Grocery,3,746.77,0.0,2240.31,492.87,UPI,Online
IN104544,2025-11-08,Jaipur,Rajasthan,Home & Kitchen,1,2013.99,0.15,1711.89,513.57,Net Banking,Online
IN104545,2025-02-07,Chennai,Tamil Nadu,Electronics,2,3737.52,0.25,5606.28,1345.51,UPI,Online
IN104546,2024-05-15,Lucknow,Uttar Pradesh,Home & Kitchen,4,1961.81,0.15,6670.15,2001.05,Credit Card,Store
IN104547,2024-03-08,Hyderabad,Telangana,Grocery,4,523.25,0.15,1779.05,391.39,Debit Card,Store
IN104548,2024-06-02,Kolkata,West Bengal,Clothing,3,1035.87,0.2,2486.09,696.11,UPI,Store
IN104549,2025-04-07,Pune,Maharashtra,Home & Kitchen,5,2216.05,0.15,9418.21,2825.46,Net Banking,Store
IN104550,2024-11-21,Hyderabad,Telangana,Home & Kitchen,1,1512.5,0.1,1361.25,408.38,Debit Card,Online
IN104551,2024-04-05,Lucknow,Uttar Pradesh,Home & Kitchen,3,1894.76,0.0,5684.28,1705.28,UPI,Store
IN104552,2024-07-15,Delhi,Delhi,Electronics,5,3249.25,0.2,12997.0,3119.28,UPI,Store
IN104553,2024-04-17,Mumbai,Maharashtra,Beauty,5,1168.82,0.25,4383.08,1402.59,UPI,Online
IN104554,2024-02-15,Hyderabad,Telangana,Beauty,5,953.18,0.1,4289.31,1372.58,UPI,Online
IN104555,2024-07-04,Hyderabad,Telangana,Clothing,4,1507.82,0.1,5428.15,1519.88,Debit Card,Store
IN104556,2025-03-29,Mumbai,Maharashtra,Electronics,1,2904.57,0.1,2614.11,627.39,UPI,Store
IN104557,2024-11-18,Pune,Maharashtra,Electronics,1,4234.08,0.2,3387.26,812.94,UPI,Store
IN104558,2024-10-11,Hyderabad,Telangana,Beauty,3,988.24,0.0,2964.72,948.71,Net Banking,Online
IN104559,2024-03-23,Mumbai,Maharashtra,Grocery,2,457.1,0.15,777.07,170.96,Credit Card,Online
IN104560,2025-10-11,Mumbai,Maharashtra,Clothing,3,1486.03,0.25,3343.57,936.2,UPI,Store
IN104561,2024-11-22,Mumbai,Maharashtra,Clothing,1,1311.12,0.0,1311.12,367.11,Net Banking,Store
IN104562,2025-03-24,Ahmedabad,Gujarat,Clothing,4,1009.22,0.25,3027.66,847.74,UPI,Online
IN104563,2024-11-16,Lucknow,Uttar Pradesh,Grocery,3,637.33,0.25,1433.99,315.48,Net Banking,Online
IN104564,2024-05-24,Ahmedabad,Gujarat,Clothing,2,1683.95,0.25,2525.93,707.26,Debit Card,Store
IN104565,2024-10-04,Delhi,Delhi,Beauty,3,924.72,0.1,2496.74,798.96,Debit Card,Store
IN104566,2025-09-03,Kolkata,West Bengal,Grocery,5,725.17,0.1,3263.26,717.92,Debit Card,Online
IN104567,2024-01-14,Ahmedabad,Gujarat,Home & Kitchen,2,2008.5,0.15,3414.45,1024.34,Credit Card,Online
IN104568,2024-09-18,Ahmedabad,Gujarat,Clothing,5,1590.63,0.05,7555.49,2115.54,Cash,Store
IN104569,2025-02-17,Lucknow,Uttar Pradesh,Electronics,4,3046.2,0.0,12184.8,2924.35,Cash,Store
IN104570,2025-05-08,Kolkata,West Bengal,Grocery,1,611.33,0.25,458.5,100.87,UPI,Online
IN104571,2024-02-16,Chennai,Tamil Nadu,Clothing,3,984.17,0.15,2509.63,702.7,UPI,Online
IN104572,2025-10-17,Mumbai,Maharashtra,Electronics,3,2560.78,0.05,7298.22,1751.57,Cash,Store
IN104573,2024-07-14,Jaipur,Rajasthan,Beauty,5,1186.22,0.0,5931.1,1897.95,Credit Card,Online
IN104574,2024-10-16,Kolkata,West Bengal,Clothing,5,1746.6,0.15,7423.05,2078.45,Cash,Store
IN104575,2025-03-07,Delhi,Delhi,Electronics,1,2812.23,0.2,2249.78,539.95,Debit Card,Store
IN104576,2025-06-03,Pune,Maharashtra,Electronics,3,3074.48,0.1,8301.1,1992.26,Credit Card,Online
IN104577,2024-11-19,Delhi,Delhi,Clothing,1,1835.33,0.0,1835.33,513.89,UPI,Store
IN104578,2025-03-04,Mumbai,Maharashtra,Beauty,5,776.51,0.15,3300.17,1056.05,UPI,Store
IN104579,2024-10-19,Kolkata,West Bengal,Clothing,5,1464.61,0.05,6956.9,1947.93,Credit Card,Store
IN104580,2025-01-11,Delhi,Delhi,Clothing,2,1000.09,0.0,2000.18,560.05,Credit Card,Online
IN104581,2025-06-18,Delhi,Delhi,Grocery,5,716.84,0.1,3225.78,709.67,Debit Card,Store
IN104582,2024-03-24,Chennai,Tamil Nadu,Clothing,5,1826.37,0.1,8218.66,2301.22,Debit Card,Online
IN104583,2025-01-07,Chennai,Tamil Nadu,Electronics,1,4080.27,0.1,3672.24,881.34,Debit Card,Store
IN104584,2024-01-24,Kolkata,West Bengal,Electronics,2,3284.1,0.2,5254.56,1261.09,Cash,Store
IN104585,2024-11-20,Mumbai,Maharashtra,Clothing,2,1571.17,0.1,2828.11,791.87,UPI,Online
IN104586,2024-11-11,Ahmedabad,Gujarat,Electronics,3,3425.18,0.25,7706.65,1849.6,Debit Card,Store
IN104587,2025-07-03,Bengaluru,Karnataka,Electronics,4,2379.31,0.2,7613.79,1827.31,UPI,Store
IN104588,2024-08-08,Hyderabad,Telangana,Home & Kitchen,3,1445.71,0.15,3686.56,1105.97,Credit Card,Online
IN104589,2024-08-01,Jaipur,Rajasthan,Electronics,3,4244.74,0.0,12734.22,3056.21,UPI,Online
IN104590,2025-04-16,Hyderabad,Telangana,Home & Kitchen,3,1559.48,0.2,3742.75,1122.83,UPI,Store
IN104591,2025-05-05,Lucknow,Uttar Pradesh,Home & Kitchen,2,1709.81,0.25,2564.72,769.42,UPI,Online
IN104592,2024-03-25,Chennai,Tamil Nadu,Grocery,1,670.03,0.05,636.53,140.04,UPI,Online
IN104593,2025-01-19,Kolkata,West Bengal,Clothing,5,1871.01,0.1,8419.54,2357.47,Credit Card,Store
IN104594,2024-01-04,Hyderabad,Telangana,Electronics,2,3675.19,0.05,6982.86,1675.89,Net Banking,Store
IN104595,2025-12-07,Mumbai,Maharashtra,Home & Kitchen,5,1996.63,0.0,9983.15,2994.94,UPI,Store
IN104596,2024-04-23,Jaipur,Rajasthan,Grocery,5,676.56,0.1,3044.52,669.79,Debit Card,Online
IN104597,2024-08-02,Hyderabad,Telangana,Grocery,4,751.03,0.0,3004.12,660.91,Credit Card,Online
IN104598,2024-12-01,Jaipur,Rajasthan,Electronics,3,3621.15,0.0,10863.45,2607.23,UPI,Online
IN104599,2025-10-14,Pune,Maharashtra,Beauty,4,1158.16,0.1,4169.38,1334.2,UPI,Store
IN104600,2024-06-15,Mumbai,Maharashtra,Electronics,3,3367.02,0.2,8080.85,1939.4,UPI,Store
IN104601,2024-10-13,Bengaluru,Karnataka,Clothing,2,1363.57,0.2,2181.71,610.88,Cash,Online
IN104602,2025-05-09,Delhi,Delhi,Clothing,5,1714.52,0.25,6429.45,1800.25,UPI,Online
IN104603,2025-01-18,Jaipur,Rajasthan,Electronics,4,3903.55,0.1,14052.78,3372.67,UPI,Store
IN104604,2025-05-31,Mumbai,Maharashtra,Grocery,2,526.76,0.1,948.17,208.6,UPI,Online
IN104605,2024-05-06,Jaipur,Rajasthan,Home & Kitchen,2,1537.05,0.2,2459.28,737.78,Credit Card,Online
IN104606,2025-03-08,Jaipur,Rajasthan,Home & Kitchen,3,2381.61,0.15,6073.11,1821.93,Debit Card,Store
IN104607,2024-03-26,Ahmedabad,Gujarat,Home & Kitchen,5,1779.61,0.0,8898.05,2669.42,UPI,Online
IN104608,2025-08-20,Ahmedabad,Gujarat,Grocery,3,674.56,0.1,1821.31,400.69,Credit Card,Store
IN104609,2025-06-19,Mumbai,Maharashtra,Grocery,3,586.04,0.25,1318.59,290.09,Credit Card,Store
IN104610,2024-02-14,Ahmedabad,Gujarat,Electronics,2,3240.63,0.0,6481.26,1555.5,UPI,Online
IN104611,2025-09-14,Lucknow,Uttar Pradesh,Grocery,3,769.07,0.05,2191.85,482.21,UPI,Online
IN104612,2024-10-16,Bengaluru,Karnataka,Electronics,1,3243.28,0.1,2918.95,700.55,Credit Card,Online
IN104613,2025-11-27,Kolkata,West Bengal,Clothing,5,1266.45,0.25,4749.19,1329.77,Credit Card,Store
IN104614,2024-08-22,Mumbai,Maharashtra,Clothing,3,1067.36,0.0,3202.08,896.58,Debit Card,Online
IN104615,2024-06-05,Mumbai,Maharashtra,Clothing,3,1824.72,0.15,4653.04,1302.85,Debit Card,Store
IN104616,2025-02-09,Lucknow,Uttar Pradesh,Grocery,4,823.28,0.0,3293.12,724.49,UPI,Store
IN104617,2025-11-03,Chennai,Tamil Nadu,Beauty,5,1092.95,0.1,4918.28,1573.85,UPI,Store
IN104618,2025-05-19,Chennai,Tamil Nadu,Clothing,5,1611.6,0.1,7252.2,2030.62,Credit Card,Online
IN104619,2025-12-12,Ahmedabad,Gujarat,Beauty,3,931.57,0.0,2794.71,894.31,Debit Card,Store
IN104620,2024-05-01,Kolkata,West Bengal,Home & Kitchen,1,2309.95,0.25,1732.46,519.74,UPI,Store
IN104621,2024-08-11,Ahmedabad,Gujarat,Grocery,4,789.49,0.2,2526.37,555.8,Net Banking,Online
IN104622,2024-01-23,Pune,Maharashtra,Grocery,1,799.76,0.05,759.77,167.15,Credit Card,Online
IN104623,2024-07-15,Pune,Maharashtra,Electronics,3,2883.86,0.0,8651.58,2076.38,UPI,Online
IN104624,2025-04-23,Delhi,Delhi,Home & Kitchen,5,1755.45,0.05,8338.39,2501.52,Debit Card,Online
IN104625,2024-10-11,Pune,Maharashtra,Grocery,5,753.62,0.2,3014.48,663.19,UPI,Store
IN104626,2025-06-01,Chennai,Tamil Nadu,Beauty,1,847.07,0.0,847.07,271.06,Credit Card,Store
IN104627,2024-11-03,Bengaluru,Karnataka,Grocery,2,663.7,0.05,1261.03,277.43,Credit Card,Store
IN104628,2024-12-10,Pune,Maharashtra,Home & Kitchen,3,2016.42,0.1,5444.33,1633.3,UPI,Store
IN104629,2025-08-23,Ahmedabad,Gujarat,Home & Kitchen,5,1772.18,0.0,8860.9,2658.27,Cash,Store
IN104630,2025-02-01,Jaipur,Rajasthan,Clothing,2,1701.67,0.05,3233.17,905.29,Cash,Store
IN104631,2025-04-08,Mumbai,Maharashtra,Clothing,5,1085.81,0.1,4886.14,1368.12,UPI,Online
IN104632,2024-04-24,Bengaluru,Karnataka,Clothing,5,1633.43,0.05,7758.79,2172.46,UPI,Store
IN104633,2025-09-27,Bengaluru,Karnataka,Clothing,2,1112.14,0.2,1779.42,498.24,UPI,Online
IN104634,2025-03-25,Ahmedabad,Gujarat,Clothing,1,1833.43,0.25,1375.07,385.02,Cash,Online
IN104635,2025-02-07,Mumbai,Maharashtra,Beauty,3,813.71,0.1,2197.02,703.05,UPI,Online
IN104636,2025-11-11,Chennai,Tamil Nadu,Grocery,2,791.07,0.1,1423.93,313.26,Credit Card,Store
IN104637,2025-07-01,Bengaluru,Karnataka,Beauty,2,935.03,0.15,1589.55,508.66,UPI,Store
IN104638,2024-08-16,Delhi,Delhi,Home & Kitchen,5,1366.57,0.15,5807.92,1742.38,UPI,Online
IN104639,2025-10-07,Ahmedabad,Gujarat,Grocery,2,701.14,0.0,1402.28,308.5,Debit Card,Online
IN104640,2024-08-31,Bengaluru,Karnataka,Beauty,3,1163.62,0.0,3490.86,1117.08,Debit Card,Store
IN104641,2024-03-05,Kolkata,West Bengal,Grocery,1,521.43,0.2,417.14,91.77,Credit Card,Online
IN104642,2024-08-24,Mumbai,Maharashtra,Beauty,1,817.96,0.05,777.06,248.66,Debit Card,Online
IN104643,2024-01-03,Pune,Maharashtra,Clothing,1,1379.63,0.1,1241.67,347.67,Credit Card,Store
IN104644,2025-05-14,Bengaluru,Karnataka,Clothing,3,1230.3,0.15,3137.26,878.43,UPI,Online
IN104645,2024-02-06,Ahmedabad,Gujarat,Clothing,5,1838.84,0.0,9194.2,2574.38,UPI,Online
IN104646,2025-09-12,Pune,Maharashtra,Grocery,3,614.49,0.15,1566.95,344.73,UPI,Online
IN104647,2024-09-06,Delhi,Delhi,Grocery,2,733.03,0.2,1172.85,258.03,Debit Card,Online
IN104648,2024-01-03,Pune,Maharashtra,Grocery,4,549.6,0.05,2088.48,459.47,Net Banking,Online
IN104649,2024-08-22,Kolkata,West Bengal,Clothing,4,1179.93,0.2,3775.78,1057.22,UPI,Online
IN104650,2025-02-20,Chennai,Tamil Nadu,Beauty,4,732.87,0.0,2931.48,938.07,UPI,Online
IN104651,2024-09-07,Bengaluru,Karnataka,Grocery,1,638.71,0.2,510.97,112.41,UPI,Online
IN104652,2024-05-22,Hyderabad,Telangana,Clothing,3,1464.9,0.15,3735.5,1045.94,Cash,Store
IN104653,2024-02-25,Hyderabad,Telangana,Grocery,3,459.54,0.1,1240.76,272.97,Cash,Store
IN104654,2024-03-01,Pune,Maharashtra,Home & Kitchen,1,2234.52,0.05,2122.79,636.84,UPI,Online
IN104655,2024-03-08,Lucknow,Uttar Pradesh,Beauty,2,929.96,0.05,1766.92,565.41,Debit Card,Store
IN104656,2024-03-19,Mumbai,Maharashtra,Grocery,4,521.42,0.25,1564.26,344.14,Debit Card,Online
IN104657,2024-11-22,Hyderabad,Telangana,Electronics,4,2379.97,0.1,8567.89,2056.29,UPI,Store
IN104658,2025-01-01,Lucknow,Uttar Pradesh,Clothing,1,1037.51,0.1,933.76,261.45,Credit Card,Online
IN104659,2025-12-08,Hyderabad,Telangana,Grocery,4,563.85,0.25,1691.55,372.14,Debit Card,Online
IN104660,2025-12-07,Lucknow,Uttar Pradesh,Beauty,5,922.09,0.1,4149.4,1327.81,UPI,Store
IN104661,2025-06-18,Mumbai,Maharashtra,Clothing,3,1762.82,0.1,4759.61,1332.69,UPI,Online
IN104662,2025-06-09,Jaipur,Rajasthan,Beauty,4,1158.23,0.2,3706.34,1186.03,UPI,Online
IN104663,2025-01-24,Hyderabad,Telangana,Grocery,4,806.66,0.25,2419.98,532.4,Credit Card,Store
IN104664,2024-10-15,Kolkata,West Bengal,Beauty,5,822.21,0.05,3905.5,1249.76,Cash,Online
IN104665,2025-06-04,Bengaluru,Karnataka,Electronics,2,2877.64,0.1,5179.75,1243.14,Credit Card,Online
IN104666,2025-10-13,Lucknow,Uttar Pradesh,Beauty,2,1207.66,0.25,1811.49,579.68,UPI,Online
IN104667,2024-09-09,Bengaluru,Karnataka,Beauty,5,1028.55,0.0,5142.75,1645.68,UPI,Online
IN104668,2024-04-04,Ahmedabad,Gujarat,Beauty,2,808.4,0.0,1616.8,517.38,Debit Card,Online
IN104669,2025-11-21,Ahmedabad,Gujarat,Electronics,1,2924.49,0.1,2632.04,631.69,UPI,Online
IN104670,2024-01-03,Mumbai,Maharashtra,Electronics,5,3144.06,0.05,14934.28,3584.23,Credit Card,Online
IN104671,2025-11-26,Lucknow,Uttar Pradesh,Grocery,3,717.71,0.1,1937.82,426.32,UPI,Online
IN104672,2024-02-15,Delhi,Delhi,Electronics,3,4107.8,0.15,10474.89,2513.97,Debit Card,Store
IN104673,2025-10-14,Ahmedabad,Gujarat,Electronics,3,2652.48,0.0,7957.44,1909.79,Cash,Store
IN104674,2025-06-08,Mumbai,Maharashtra,Clothing,4,1056.81,0.2,3381.79,946.9,Cash,Store
IN104675,2025-11-28,Ahmedabad,Gujarat,Grocery,5,626.43,0.05,2975.54,654.62,UPI,Store
IN104676,2025-04-26,Ahmedabad,Gujarat,Grocery,5,558.7,0.1,2514.15,553.11,Debit Card,Store
IN104677,2025-08-19,Delhi,Delhi,Electronics,2,3438.15,0.05,6532.48,1567.8,UPI,Store
IN104678,2025-02-21,Hyderabad,Telangana,Electronics,5,3694.37,0.2,14777.48,3546.6,Debit Card,Store
IN104679,2024-02-12,Pune,Maharashtra,Grocery,5,586.29,0.0,2931.45,644.92,UPI,Online
IN104680,2025-10-29,Jaipur,Rajasthan,Grocery,2,744.6,0.0,1489.2,327.62,Debit Card,Store
IN104681,2025-11-26,Ahmedabad,Gujarat,Electronics,5,2953.75,0.3,10338.12,2481.15,Credit Card,Online
IN104682,2025-07-12,Ahmedabad,Gujarat,Clothing,5,1557.82,0.3,5452.37,1526.66,Cash,Store
IN104683,2024-07-24,Kolkata,West Bengal,Beauty,1,1000.34,0.05,950.32,304.1,Debit Card,Online
IN104684,2025-12-22,Jaipur,Rajasthan,Beauty,2,792.72,0.0,1585.44,507.34,UPI,Store
IN104685,2024-10-01,Delhi,Delhi,Beauty,1,1001.9,0.15,851.62,272.52,Net Banking,Online
IN104686,2025-08-17,Bengaluru,Karnataka,Beauty,4,852.86,0.15,2899.72,927.91,UPI,Online
IN104687,2024-04-06,Lucknow,Uttar Pradesh,Clothing,2,1286.17,0.25,1929.26,540.19,Net Banking,Online
IN104688,2024-06-27,Ahmedabad,Gujarat,Grocery,5,577.22,0.05,2741.8,603.2,Debit Card,Online
IN104689,2024-05-27,Pune,Maharashtra,Clothing,5,1294.54,0.0,6472.7,1812.36,Net Banking,Online
IN104690,2025-01-18,Lucknow,Uttar Pradesh,Grocery,1,787.4,0.15,669.29,147.24,UPI,Online
IN104691,2024-03-12,Jaipur,Rajasthan,Clothing,1,1203.11,0.1,1082.8,303.18,UPI,Online
IN104692,2024-08-04,Lucknow,Uttar Pradesh,Grocery,4,743.14,0.15,2526.68,555.87,Debit Card,Online
IN104693,2025-12-21,Hyderabad,Telangana,Grocery,4,835.51,0.2,2673.63,588.2,Net Banking,Store
IN104694,2025-03-08,Ahmedabad,Gujarat,Electronics,5,2968.89,0.1,13360.0,3206.4,UPI,Online
IN104695,2025-09-27,Lucknow,Uttar Pradesh,Home & Kitchen,3,1294.53,0.0,3883.59,1165.08,UPI,Online
IN104696,2025-05-15,Bengaluru,Karnataka,Electronics,4,2291.18,0.1,8248.25,1979.58,UPI,Store
IN104697,2025-10-29,Bengaluru,Karnataka,Clothing,5,1106.95,0.05,5258.01,1472.24,Cash,Online
IN104698,2024-02-02,Ahmedabad,Gujarat,Electronics,4,2468.89,0.1,8888.0,2133.12,Debit Card,Online
IN104699,2024-08-03,Chennai,Tamil Nadu,Clothing,2,1660.76,0.25,2491.14,697.52,UPI,Online
IN104700,2024-04-10,Bengaluru,Karnataka,Electronics,1,2853.29,0.1,2567.96,616.31,UPI,Store
IN104701,2025-04-14,Lucknow,Uttar Pradesh,Beauty,5,1011.72,0.0,5058.6,1618.75,Credit Card,Online
IN104702,2024-06-28,Mumbai,Maharashtra,Clothing,4,1018.63,0.1,3667.07,1026.78,UPI,Online
IN104703,2025-09-30,Bengaluru,Karnataka,Clothing,1,1249.12,0.05,1186.66,332.26,Debit Card,Store
IN104704,2024-11-28,Jaipur,Rajasthan,Clothing,3,1193.07,0.0,3579.21,1002.18,Credit Card,Online
IN104705,2025-05-02,Chennai,Tamil Nadu,Grocery,4,571.98,0.15,1944.73,427.84,Debit Card,Store
IN104706,2025-04-04,Lucknow,Uttar Pradesh,Home & Kitchen,5,1483.14,0.15,6303.34,1891.0,Cash,Online
IN104707,2025-01-11,Delhi,Delhi,Grocery,2,716.07,0.1,1288.93,283.56,Credit Card,Store
IN104708,2025-11-11,Kolkata,West Bengal,Home & Kitchen,1,2035.33,0.1,1831.8,549.54,UPI,Store
IN104709,2024-05-14,Delhi,Delhi,Beauty,1,716.85,0.05,681.01,217.92,Debit Card,Online
IN104710,2025-08-27,Hyderabad,Telangana,Home & Kitchen,2,2127.14,0.0,4254.28,1276.28,UPI,Store
IN104711,2025-02-13,Kolkata,West Bengal,Grocery,5,560.64,0.05,2663.04,585.87,Cash,Store
IN104712,2024-06-03,Hyderabad,Telangana,Electronics,3,2828.48,0.2,6788.35,1629.2,UPI,Online
IN104713,2024-10-06,Kolkata,West Bengal,Grocery,2,805.17,0.2,1288.27,283.42,Cash,Store
IN104714,2025-04-23,Kolkata,West Bengal,Grocery,3,835.74,0.3,1755.05,386.11,UPI,Online
IN104715,2024-07-17,Mumbai,Maharashtra,Home & Kitchen,5,2224.96,0.15,9456.08,2836.82,UPI,Store
IN104716,2025-02-20,Pune,Maharashtra,Home & Kitchen,4,1432.88,0.1,5158.37,1547.51,UPI,Online
IN104717,2024-04-07,Jaipur,Rajasthan,Home & Kitchen,4,2429.14,0.05,9230.73,2769.22,Net Banking,Online
IN104718,2024-09-06,Delhi,Delhi,Home & Kitchen,5,2046.42,0.0,10232.1,3069.63,Net Banking,Online
IN104719,2024-04-14,Bengaluru,Karnataka,Electronics,3,3302.19,0.15,8420.58,2020.94,UPI,Online
IN104720,2025-10-02,Lucknow,Uttar Pradesh,Electronics,2,4226.07,0.1,7606.93,1825.66,UPI,Online
IN104721,2024-11-22,Chennai,Tamil Nadu,Clothing,5,1723.82,0.15,7326.24,2051.35,UPI,Store
IN104722,2025-04-26,Jaipur,Rajasthan,Beauty,5,1034.67,0.1,4656.02,1489.93,UPI,Store
IN104723,2025-01-11,Hyderabad,Telangana,Home & Kitchen,4,2240.92,0.3,6274.58,1882.37,Debit Card,Online
IN104724,2025-10-13,Mumbai,Maharashtra,Grocery,2,617.86,0.1,1112.15,244.67,Credit Card,Online
IN104725,2024-01-15,Hyderabad,Telangana,Grocery,4,744.18,0.05,2827.88,622.13,Debit Card,Store
IN104726,2025-11-26,Pune,Maharashtra,Home & Kitchen,3,1482.98,0.2,3559.15,1067.75,Debit Card,Online
IN104727,2025-04-25,Chennai,Tamil Nadu,Beauty,3,1207.98,0.1,3261.55,1043.7,Credit Card,Online
